,tweet_ids,tweets text,created_at,like_count,retweet_count,impression_count,userid,toenglish,sentiment,percent
323,1785608706350293057,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:54:25+00:00,0,82,0,1590078966559543298,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
324,1785607774459818100,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 09:50:43+00:00,0,266,0,1759090642263953408,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
325,1785607713730510860,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 09:50:28+00:00,0,266,0,544295415,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
326,1785607547518652543,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:49:48+00:00,0,333,0,1489456426586341376,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
327,1785607037784838572,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:47:47+00:00,0,333,0,1032189190027407360,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
328,1785606962962686105,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:47:29+00:00,0,82,0,1420053681655980035,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
329,1785606760319070465,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:46:41+00:00,0,82,0,927096708399489024,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
330,1785606726328127590,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:46:33+00:00,0,333,0,916859766,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
331,1785606663208317142,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:46:18+00:00,0,82,0,897326161138601984,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
332,1785606631461404926,"RT @hindutalkies: 'வாழு வாழ விடு '  | Ajith Birthday Special | HT 

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday…",2024-05-01 09:46:10+00:00,0,24,0,3151063950,"RT @hindutalkies: 'Live and let live' | Ajith Birthday Special | HT

#Ajithbirthday #Happybirthdayajithkumar #happybirthdayajith #AKBirthday…",Positive,91.57
333,1785606049879536124,"RT @SaNj0kEr: @TrollywoodX 😍😍💥💥💥💥
#Japan #vidamuyarchi #GoodBadUgly",2024-05-01 09:43:51+00:00,0,1,0,1389517044974981124,"RT @SaNj0kEr: @TrollywoodX 😍😍💥💥💥💥
#Japan #vidamuyarchi #GoodBadUgly",Positive,93.39
334,1785606005939970351,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:43:41+00:00,0,82,0,1466052971536527361,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
335,1785605452052746561,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:41:29+00:00,0,82,0,1371835255058006029,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
336,1785605050745937983,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:39:53+00:00,0,333,0,4500267441,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
337,1785604689343705471,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 09:38:27+00:00,0,266,0,3071591454,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
338,1785604618518774121,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 09:38:10+00:00,0,266,0,885043382506094593,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
339,1785604359155585092,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:37:08+00:00,0,82,0,1413117643884691459,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
340,1785603834561323499,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:35:03+00:00,0,82,0,723516119340847104,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
341,1785603658446766280,"RT @loheshwaran_n: TRICHY LA Cinemas Maris 

#vidamuyarchi #GoodBadUgly
#DheenaReRelease #HBDAjithKumar https://t.co/2gJiHhZ24W",2024-05-01 09:34:21+00:00,0,1,0,1424677231226355715,"RT @loheshwaran_n: TRICHY LA Cinemas Maris

#vidamuyarchi #GoodBadUgly
#DheenaReRelease #HBDAjithKumar https://t.co/2gJiHhZ24W",Positive,48.55
342,1785603544092983491,"TRICHY LA Cinemas Maris 

#vidamuyarchi #GoodBadUgly
#DheenaReRelease #HBDAjithKumar https://t.co/2gJiHhZ24W",2024-05-01 09:33:54+00:00,3,1,120,1408470084411027457,"TRICHY LA Cinemas Maris

#vidamuyarchi #GoodBadUgly
#DheenaReRelease #HBDAjithKumar https://t.co/2gJiHhZ24W",Positive,59.17
343,1785603469292011783,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:33:36+00:00,0,333,0,3639401354,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
344,1785603374035173812,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:33:13+00:00,0,82,0,1282501339939876866,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
345,1785602998049395098,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:31:44+00:00,0,82,0,917417342962827264,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
346,1785602647841787917,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:30:20+00:00,0,82,0,1166698151375294466,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
347,1785602381251805365,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:29:17+00:00,0,82,0,1048971437585784833,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
348,1785602156462284940,"VideoLink:https://t.co/XXUYptKfn8
வெறி பிடித்த தல ரசிகர்கள்
#AjithKumar #Ajith #Ajithkumar𓃵 #ThalaAjith #VidaaMuyarachi #vidamuyarchi #GoodBadUgly #HBDAjithKumar #HBDThala #HBDAjith #Billa #BillaReRelease #DheenaReRelease #GhilliReRelease #ThalapathyVijay #Dheena",2024-05-01 09:28:23+00:00,2,0,536,2997097428,"Video Link: https://t.co/XXUYptKfn8
Crazy Head fans
#AjithKumar #Ajith #Ajithkumar𓃵 #ThalaAjith #VidaaMuyarachi #vidamuyarchi #GoodBadUgly #HBDAjithKumar #HBDThala #HBDAjith #Billa #BillaReRelease #DheenaReRelease #GhilliReRelease #ThalapathyVijay #Dheena",Positive,86.14
349,1785601848742756454,"கில்லி பேனரை கிழித்த அஜித் ரசிகர் | Vijay | Ajith|
 
#ajith #vijay #thalapathyvijay #thala #vidamuyarchi #GOAT  #goat #goodbadugly #dheena #billa #Mankatha   #thalaivar171 #kanguva #lokeshkanagaraj #rajinikanth #suriya #banner #Flex 
#GhilliReRelease https://t.co/05GAN0W6GA",2024-05-01 09:27:10+00:00,0,0,4,1342294563478618113,"Ajith fan who tore the Gilli banner Vijay | Ajith |
 
#ajith #vijay #thalapathyvijay #thala #vidamuyarchi #GOAT #goat #goodbadugly #dheena #billa #Mankatha #thalaivar171 #kanguva #lokeshkanagaraj #rajinikanth #suriya #banner #Flex
#GhilliReRelease https://t.co/05GAN0W6GA",Positive,73.11999999999999
350,1785601483926610087,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:25:43+00:00,0,82,0,699518295272128512,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
351,1785600986288984247,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:23:44+00:00,0,333,0,1055318705368780800,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
352,1785600937316569374,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:23:32+00:00,0,82,0,1559766418484510723,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
353,1785600719120474115,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:22:40+00:00,0,82,0,802760993952694272,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
354,1785600620193611952,"@TrollywoodX 😍😍💥💥💥💥
#Japan #vidamuyarchi #GoodBadUgly",2024-05-01 09:22:17+00:00,1,1,269,1700203377748226048,"@TrollywoodX 😍😍💥💥💥💥
#Japan #vidamuyarchi #GoodBadUgly",Positive,94.54
355,1785599819790401951,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:19:06+00:00,0,82,0,1753988471247544320,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
356,1785599456509067619,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:17:39+00:00,0,333,0,1573641193615138816,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
357,1785598474383438119,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:13:45+00:00,0,82,0,983085215584145409,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
358,1785598093834264969,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:12:15+00:00,0,82,0,1109568616423481344,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
359,1785598086427165156,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:12:13+00:00,0,333,0,4583644345,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
360,1785597559429627909,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:10:07+00:00,0,333,0,1050219630935994369,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
361,1785596867226820753,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 09:07:22+00:00,0,333,0,1237016538785308672,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
362,1785596779033178420,"RT @TechbroSriram: For My Man!🛐❤️‍🔥
#AjithKumar #Ajithkumar𓃵 #ThalaAjith #Dheena #DheenaReRelease #HBDAjithKumar #HBDThala #HBDAK #HBDAjith…",2024-05-01 09:07:01+00:00,0,2,0,1424677231226355715,"RT @TechbroSriram: For My Man!🛐❤️‍🔥
#AjithKumar #Ajithkumar𓃵 #ThalaAjith #Dheena #DheenaReRelease #HBDAjithKumar #HBDThala #HBDAK #HBDAjith…",Positive,95.25
363,1785596749689839910,"For My Man!🛐❤️‍🔥
#AjithKumar #Ajithkumar𓃵 #ThalaAjith #Dheena #DheenaReRelease #HBDAjithKumar #HBDThala #HBDAK #HBDAjith #VidaaMuyarachi #vidamuyarchi https://t.co/0oOj0VZwYM",2024-05-01 09:06:54+00:00,1,2,193,1302503014973026305,"For My Man!🛐❤️‍🔥
#AjithKumar #Ajithkumar𓃵 #ThalaAjith #Dheena #DheenaReRelease #HBDAjithKumar #HBDThala #HBDAK #HBDAjith #VidaaMuyarachi #vidamuyarchi https://t.co/0oOj0VZwYM",Positive,95.05
364,1785596632614232328,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 09:06:26+00:00,0,82,0,1409464147864014854,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
365,1785596579044585826,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",2024-05-01 09:06:13+00:00,0,266,0,2229628572,"RT @KasthuriShankar: No pretence, no pretension.
No politics, no tension.
No make up, never ever give up !!! 
#vidamuyarchi 

100% reality,…",Negative,73.14
366,1785594898206572949,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 08:59:33+00:00,0,333,0,1062777845150334976,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
367,1785594709974683924,RT @GKcinemas: முயற்சி செய்தா சமயத்துல முதுகு தாங்கும் இமயத்தையே🔥🔥🔥 A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,2024-05-01 08:58:48+00:00,0,333,0,827869555661930498,RT @GKcinemas: A line that inspires everyday 🤩 Happy birthday #AK 🧨 Cannot wait for #V…,Positive,98.54
368,1785594315646935086,"RT @AJITHfan4u: AK Dharisanam at Kasi  💥💥💥

@kasi_theatre

#HBDAjithKumar #VidaMuyarchi https://t.co/4YPpVg01bF",2024-05-01 08:57:14+00:00,0,82,0,1388283321109651461,"RT @AJITHfan4u: I'm not sure what to do with my life

@but_theatre

#HBDAjithKumar #ExperienceLife https://t.co/4YPpVg01bF",Neutral,74.53
